AccidentID,Latitude,Longitude,AreaName,RoadName,RoadType,NumberOfLanes,RoadWidth,SpeedLimit,Weather,Temperature,Humidity,Visibility,WindSpeed,RoadCondition,LightingCondition,TrafficDensity,AverageTrafficSpeed,HeavyVehiclePercentage,PedestrianDensity,NearbySchool,NearbyHospital,NearbyBusStop,NearbySignal,NearbyRailwayCrossing,Year,Month,DayOfWeek,Weekend,FestivalSeason,TimeOfDay,Hour,CurvePresent,DividerPresent,RoadShoulder,AccidentHistoryLast5Years,ConstructionZone,BlackSpotReported,AccidentRisk,AccidentSeverity,Hotspot
CHN202300304,13.004192,80.217567,Guindy,GST Road,Highway,6,22.9,80,Foggy,26.0,86.5,303,6.3,Dry,NightWithLights,Low,50.4,15.5,22.0,No,No,Yes,Yes,No,2022,4,Tuesday,No,No,Late Night,0,No,No,Yes,2,No,No,Medium,Fatal,No
CHN202300305,12.898673,80.225648,Sholinganallur,OMR,Highway,4,21.7,60,Drizzle,25.6,71.9,1208,9.0,Wet,NightWithoutLights,Low,48.4,11.0,24.0,Yes,Yes,No,No,No,2024,7,Tuesday,No,No,Night,20,No,Yes,Yes,1,No,No,Low,Major,No
CHN202200306,13.11308,80.094448,Avadi,Chennai Bypass Road,Highway,4,16.4,100,Rainy,26.7,94.1,363,27.9,Wet,Daylight,Severe,15.4,9.4,66.0,No,No,Yes,Yes,No,2023,6,Monday,No,No,Afternoon,13,No,Yes,Yes,8,No,Yes,High,Fatal,Yes
CHN202400307,13.110818,80.235045,Perambur,Paper Mills Road,Residential,1,7.2,40,Cloudy,28.0,56.8,2597,19.1,Dry,Daylight,Low,,9.0,39.0,No,No,Yes,Yes,No,2023,12,Wednesday,No,No,Evening,16,No,No,Yes,0,No,No,Low,Minor,No
CHN202300308,13.049891,80.211777,Vadapalani,Arcot Road,Arterial,2,15.4,60,Rainy,27.8,78.1,387,22.3,Wet,NightWithLights,Medium,,3.2,30.0,No,No,Yes,No,No,2022,4,Wednesday,No,No,Late Night,2,No,No,No,1,Yes,No,High,Minor,No
CHN202300309,12.963098,80.240884,Perungudi,OMR,Highway,6,14.7,80,Sunny,36.2,49.0,4842,18.0,Damaged,NightWithoutLights,Medium,28.6,22.4,36.0,No,No,No,No,No,2025,1,Friday,No,No,Late Night,0,No,No,Yes,2,No,No,Medium,Fatal,No
CHN202500310,12.980947,80.216794,Velachery,Velachery Main Road,Service Road,1,7.4,30,Sunny,38.8,45.5,3885,7.2,Damaged,Daylight,High,20.4,21.8,52.0,No,No,No,Yes,No,2023,1,Monday,No,No,Morning,6,No,No,Yes,4,No,No,Low,Minor,No
CHN202300311,13.005675,80.250631,Adyar,LB Road,Arterial,2,11.2,40,Sunny,34.4,60.2,4558,14.8,Dry,Dusk,Medium,31.3,10.0,29.0,Yes,No,No,No,Yes,2025,2,Friday,No,No,Evening,17,No,No,No,4,No,Yes,Low,Minor,Yes
CHN202400312,13.11471,80.094407,Avadi,Chennai Bypass Road,Highway,4,23.2,100,Rainy,25.5,94.4,1218,23.5,Wet,NightWithoutLights,Medium,35.2,6.7,55.0,Yes,No,Yes,Yes,No,2023,11,Wednesday,No,No,Early Morning,5,Yes,Yes,No,4,No,No,High,Fatal,No
CHN202400313,13.001529,80.216171,Guindy,GST Road,Highway,4,21.4,80,Drizzle,27.3,79.6,1916,8.6,UnderConstruction,Dawn,Medium,32.9,23.8,37.0,No,No,No,Yes,No,2025,8,Friday,No,No,Early Morning,5,No,No,Yes,2,Yes,No,Medium,Major,No
CHN202400314,13.147922,80.235974,Madhavaram,Madhavaram High Road,Service Road,1,7.7,30,Sunny,33.8,58.5,3101,16.0,Dry,Daylight,Low,34.8,12.9,24.0,Yes,No,Yes,Yes,No,2023,7,Thursday,No,No,Evening,16,No,No,Yes,1,Yes,No,Low,Minor,No
CHN202500315,12.980205,80.206402,Velachery,Velachery Main Road,Junction,4,11.5,30,Drizzle,25.2,85.7,1655,14.5,Damaged,NightWithLights,Severe,4.0,2.5,76.0,No,Yes,No,No,No,2022,6,Sunday,Yes,No,Night,20,Yes,No,Yes,7,No,Yes,High,Major,Yes
CHN202200316,13.000285,80.221438,Guindy,GST Road,Highway,6,18.2,80,Sunny,34.6,52.6,2563,12.6,Damaged,Dusk,Medium,38.9,12.5,37.0,Yes,No,No,No,No,2023,7,Wednesday,No,Yes,Evening,18,No,No,No,9,No,Yes,Medium,Major,Yes
CHN202500317,13.047977,80.099418,Poonamallee,Poonamallee High Road,Arterial,2,15.2,60,Drizzle,26.2,74.7,2250,9.6,UnderConstruction,Daylight,Low,42.2,10.4,17.0,No,No,Yes,No,No,2024,1,Thursday,No,Yes,Morning,10,No,No,Yes,6,Yes,No,Low,Minor,Yes
CHN202200318,13.004349,80.198975,Kathipara,GST Road Flyover,Flyover,4,12.7,60,Sunny,31.5,49.3,4199,7.8,Dry,NightWithLights,Severe,4.0,10.6,82.0,No,Yes,No,No,No,2023,9,Wednesday,No,No,Night,19,Yes,Yes,No,0,No,No,High,Major,No
CHN202400319,13.055152,80.281433,Marina,Marina Beach Road,Arterial,2,11.7,60,Sunny,31.4,62.7,3730,5.6,Damaged,Daylight,High,17.0,7.1,60.0,No,No,Yes,Yes,No,2024,3,Friday,No,Yes,Evening,18,No,No,Yes,2,No,No,Medium,Minor,No
CHN202400320,13.038093,80.152976,Porur,Mount Poonamallee Road,Arterial,4,12.3,50,Foggy,24.0,85.8,243,2.7,Dry,Daylight,Medium,34.7,5.8,25.0,No,No,No,No,No,2023,10,Thursday,No,Yes,Morning,8,No,Yes,Yes,7,No,No,Medium,Minor,Yes
CHN202500321,12.892547,80.229408,Sholinganallur,OMR,Highway,8,16.8,80,Sunny,30.8,57.1,4253,13.3,Dry,Daylight,High,20.7,22.4,56.0,No,No,No,No,No,2022,6,Thursday,No,No,Morning,8,No,Yes,No,6,No,No,Low,Fatal,No
CHN202500322,12.942594,80.237231,Thoraipakkam,OMR,Highway,6,16.8,100,Rainy,28.7,90.4,1000,28.8,Wet,Dusk,High,24.0,13.8,51.0,Yes,No,Yes,No,No,2024,10,Tuesday,No,No,Evening,17,No,Yes,Yes,4,No,No,High,Fatal,No
CHN202300323,12.903586,80.2285,Sholinganallur,OMR,Highway,4,21.3,100,Sunny,38.5,51.5,3673,14.1,Dry,NightWithLights,Medium,28.8,7.8,62.0,No,,Yes,Yes,No,2024,9,Tuesday,No,No,Night,20,No,No,Yes,1,Yes,No,Low,Major,No
CHN202300324,12.94036,80.239959,Thoraipakkam,OMR,Highway,8,16.9,80,Rainy,28.2,90.0,1227,20.8,Wet,Dawn,High,11.4,8.1,55.0,No,No,No,Yes,No,2024,6,Friday,No,No,Early Morning,4,Yes,Yes,No,3,No,Yes,High,Major,Yes
CHN202500325,12.947239,80.237314,Thoraipakkam,OMR,Highway,6,23.3,60,Sunny,37.6,60.6,4982,9.1,Potholes,Daylight,Medium,27.6,21.9,71.0,Yes,No,Yes,No,No,2024,9,Saturday,Yes,No,Afternoon,12,Yes,Yes,Yes,4,No,No,Medium,Major,No
CHN202500326,13.015853,80.199084,Kathipara,GST Road Flyover,Flyover,2,11.6,60,Cloudy,28.9,68.9,1570,13.6,Dry,NightWithLights,Low,38.7,7.8,27.0,No,No,Yes,No,No,2023,4,Thursday,No,No,Night,22,No,Yes,No,1,No,No,Low,Major,No
CHN202300327,13.037862,80.153888,Porur,Mount Poonamallee Road,Junction,2,16.4,30,Drizzle,28.6,87.1,1298,18.0,Damaged,Dawn,Severe,14.0,7.3,95.0,Yes,No,,No,No,2022,11,Tuesday,No,Yes,Early Morning,4,No,Yes,No,9,No,Yes,High,Minor,Yes
CHN202400328,12.941651,80.238461,Thoraipakkam,OMR,Highway,8,19.7,80,Drizzle,25.1,73.2,1710,14.0,Potholes,Daylight,Medium,31.3,17.6,45.0,Yes,Yes,No,No,No,2024,9,Tuesday,No,No,Evening,16,Yes,Yes,No,3,No,No,Low,Major,No
CHN202500329,13.056315,80.211912,Vadapalani,Arcot Road,Flyover,2,11.9,60,Sunny,35.9,51.4,4599,16.9,Potholes,Dawn,Medium,21.3,,64.0,No,No,No,No,No,2025,11,Thursday,No,No,Early Morning,4,Yes,No,No,4,No,Yes,Medium,Major,Yes
CHN202300330,13.049641,80.216545,Vadapalani,Arcot Road,Arterial,4,12.3,50,Cloudy,33.5,58.6,2011,19.4,Dry,Daylight,High,23.0,6.7,62.0,No,No,Yes,Yes,No,2024,7,Monday,No,Yes,Morning,10,No,No,Yes,7,No,No,Low,Minor,No
CHN202200331,13.036189,80.26758,Mylapore,Luz Church Road,Residential,2,8.4,20,Cloudy,32.5,70.4,2722,16.8,Dry,Daylight,Medium,45.0,2.3,65.0,Yes,No,No,Yes,No,2023,1,Friday,No,Yes,Morning,7,Yes,No,No,2,No,No,Low,Minor,No
CHN202300332,13.147204,80.2367,Madhavaram,Madhavaram High Road,Residential,1,8.5,30,Rainy,27.3,82.7,1144,25.7,Wet,NightWithLights,Medium,27.9,8.1,37.0,No,No,Yes,Yes,No,2023,8,Tuesday,No,No,Late Night,1,No,No,No,1,No,No,Medium,Minor,Yes
CHN202300333,12.946885,80.237755,Thoraipakkam,OMR,Highway,4,15.2,60,Sunny,36.0,63.6,3864,6.3,UnderConstruction,Daylight,High,28.7,20.6,45.0,No,No,No,Yes,No,2025,7,Thursday,No,No,Afternoon,12,Yes,Yes,Yes,1,Yes,No,Low,Major,No
CHN202300334,12.92046,80.133136,Tambaram,GST Road,Service Road,1,7.1,40,Sunny,35.3,58.2,2437,12.2,Dry,Daylight,High,30.1,24.9,76.0,No,No,Yes,No,No,2022,9,Sunday,Yes,No,Afternoon,12,No,Yes,No,6,No,No,Low,Minor,No
CHN202500335,13.043158,80.232396,T Nagar,Anna Salai,Highway,6,22.6,80,Rainy,24.8,83.3,417,11.1,Wet,Daylight,Severe,7.1,17.6,93.0,Yes,,Yes,No,No,2022,6,Saturday,Yes,No,Afternoon,13,No,No,No,7,No,No,High,Fatal,Yes
CHN202500336,13.03965,80.234113,T Nagar,Anna Salai,Arterial,2,17.7,40,Cloudy,28.7,,3441,12.8,Wet,Daylight,Severe,12.0,4.1,84.0,No,Yes,Yes,No,No,2023,10,Thursday,No,Yes,Morning,10,No,Yes,No,6,No,No,Low,Minor,No
CHN202300337,13.046913,80.240627,T Nagar,Anna Salai,Arterial,2,10.8,40,Rainy,25.7,94.6,519,17.1,Wet,NightWithoutLights,Medium,32.0,7.3,41.0,No,No,Yes,Yes,No,2024,6,Saturday,Yes,Yes,Early Morning,5,No,No,Yes,7,No,No,High,Minor,Yes
CHN202500338,13.118969,80.154116,Ambattur,Ambattur Industrial Estate Road,Residential,1,7.9,30,Cloudy,31.7,68.1,3372,10.5,Dry,Daylight,Medium,22.0,3.6,32.0,No,No,No,Yes,No,2023,3,Wednesday,No,No,Afternoon,14,No,Yes,Yes,1,No,No,Low,Minor,No
CHN202200339,13.144926,80.235148,Madhavaram,Madhavaram High Road,Arterial,2,11.6,50,Cloudy,30.0,63.5,3454,11.6,Dry,NightWithLights,Medium,24.0,5.1,56.0,No,No,Yes,No,No,2025,3,Friday,No,No,Late Night,2,No,No,No,5,No,No,Low,Minor,No
CHN202500340,13.005209,80.255057,Adyar,LB Road,Service Road,2,6.5,20,Drizzle,24.9,72.7,1339,16.0,Damaged,NightWithoutLights,Medium,35.4,20.2,59.0,Yes,Yes,Yes,No,No,2022,6,Tuesday,No,No,Late Night,1,No,No,Yes,3,Yes,No,High,Minor,No
CHN202500341,12.909682,80.223215,Sholinganallur,OMR,Highway,4,15.0,60,Sunny,30.6,62.0,4484,15.2,Dry,NightWithoutLights,High,16.6,6.7,58.0,No,Yes,Yes,Yes,No,2025,11,Saturday,Yes,No,Late Night,2,No,Yes,Yes,3,No,No,Medium,Fatal,No
CHN202400342,13.146065,80.229821,Madhavaram,Madhavaram High Road,Service Road,2,5.0,30,Sunny,29.2,58.2,3294,8.2,Potholes,NightWithoutLights,Low,46.7,7.8,8.0,No,No,Yes,Yes,No,2024,10,Tuesday,No,No,Late Night,1,No,Yes,Yes,1,No,No,Low,Minor,No
CHN202500343,12.93816,80.230422,Thoraipakkam,OMR,Highway,8,18.0,60,Cloudy,29.7,70.8,3976,14.3,Dry,NightWithoutLights,Severe,4.0,13.7,80.0,No,No,No,No,No,2023,2,Thursday,No,No,Night,19,No,Yes,No,7,Yes,No,High,Fatal,No
CHN202300344,13.032324,80.158308,Porur,Mount Poonamallee Road,Arterial,4,14.7,50,Sunny,34.0,56.3,2797,13.8,Dry,NightWithoutLights,High,16.3,3.3,67.0,No,No,No,No,No,2024,2,Saturday,Yes,No,Late Night,0,No,Yes,Yes,6,No,No,Medium,Minor,No
CHN202200345,12.91096,80.253455,Injambakkam,ECR,Highway,4,21.1,100,Sunny,34.7,49.6,2382,13.6,Dry,Dusk,Medium,32.0,15.2,35.0,Yes,No,Yes,Yes,No,2025,4,Saturday,Yes,No,Evening,17,No,No,No,3,No,No,Low,Fatal,No
CHN202300346,13.010143,80.221428,Guindy,GST Road,Highway,6,21.5,100,Sunny,38.0,47.2,4933,7.1,Dry,NightWithoutLights,Medium,33.0,20.7,19.0,Yes,No,No,Yes,No,2022,12,Sunday,Yes,No,Night,19,No,No,Yes,5,Yes,No,High,Fatal,No
CHN202300347,13.003977,80.222499,Guindy,GST Road,Highway,8,18.1,100,Foggy,21.7,86.7,146,7.3,Dry,NightWithoutLights,High,20.5,5.8,76.0,No,No,Yes,No,No,2024,6,Thursday,No,No,Early Morning,5,No,Yes,No,2,No,No,High,Fatal,No
CHN202400348,13.050346,80.216867,Vadapalani,Arcot Road,Arterial,4,15.6,60,Sunny,29.8,64.9,2026,14.2,Dry,Daylight,Low,55.5,9.2,23.0,No,No,No,Yes,No,2024,12,Saturday,Yes,No,Afternoon,14,Yes,No,Yes,3,Yes,No,Low,Minor,No
CHN202200349,12.93588,80.261144,Neelankarai,ECR,Service Road,1,7.2,20,Sunny,32.8,51.7,2556,17.4,Dry,Dawn,Severe,7.6,20.6,74.0,No,No,No,No,No,2024,12,Friday,No,No,Early Morning,5,No,No,Yes,5,No,No,Low,Major,No
CHN202200350,12.952246,80.146896,Chrompet,GST Road,Arterial,2,12.5,40,Rainy,24.7,79.4,528,16.6,Wet,Dusk,Low,34.0,9.7,24.0,Yes,No,No,Yes,No,2022,1,Monday,No,Yes,Evening,17,No,Yes,No,3,No,No,Low,Minor,No
CHN202500351,13.141549,80.225914,Madhavaram,Madhavaram High Road,Arterial,4,10.1,60,Cloudy,29.9,63.7,3394,18.0,Damaged,NightWithLights,Medium,26.7,8.3,43.0,No,No,No,No,No,2024,5,Sunday,Yes,No,Night,21,No,No,No,5,No,No,Low,Major,No
CHN202500352,12.916454,80.255302,Injambakkam,ECR,Highway,6,17.8,80,Sunny,38.5,52.9,3818,11.8,Potholes,NightWithLights,Severe,12.9,5.2,74.0,No,No,No,Yes,No,2024,11,Wednesday,No,No,Night,20,No,No,Yes,4,No,No,Medium,Major,No
CHN202200353,12.948279,80.143822,Chrompet,GST Road,Arterial,2,12.5,50,Drizzle,24.5,82.7,1977,17.4,Wet,Dawn,High,9.9,11.1,67.0,No,No,Yes,No,No,2025,6,Saturday,Yes,No,Early Morning,5,No,Yes,Yes,8,Yes,Yes,High,Minor,Yes
CHN202400354,13.091234,80.209443,Anna Nagar,Anna Nagar 2nd Avenue,Residential,2,6.0,30,Cloudy,28.9,62.2,1963,14.8,Potholes,NightWithLights,Medium,29.9,3.2,51.0,No,No,Yes,No,No,2022,11,Monday,No,No,Late Night,0,No,No,No,1,No,No,Medium,Minor,No
CHN202300355,12.798145,80.216269,Kelambakkam,OMR Service Road,Service Road,1,8.0,40,Rainy,24.9,,1371,27.7,Wet,Daylight,Medium,32.9,16.2,38.0,No,No,No,No,Yes,2022,4,Saturday,Yes,No,Morning,7,No,No,Yes,1,No,No,Low,Minor,No
CHN202300356,13.111185,80.151536,Ambattur,Ambattur Industrial Estate Road,Residential,1,9.0,30,Cloudy,29.8,61.5,3263,15.1,Potholes,Dusk,Severe,14.8,8.9,73.0,No,No,Yes,No,No,2024,11,Thursday,No,No,Evening,18,No,No,Yes,10,No,No,Medium,Minor,No
CHN202400357,12.797714,80.220658,Kelambakkam,OMR Service Road,Highway,8,22.2,60,Sunny,33.3,48.4,4455,8.4,Potholes,Daylight,Medium,29.4,19.0,41.0,No,No,Yes,No,No,2025,4,Sunday,Yes,No,Morning,9,No,Yes,No,3,No,No,Medium,Major,No
CHN202500358,13.075347,80.256996,Egmore,Mount Road,Arterial,4,17.0,60,Drizzle,27.2,86.1,1561,19.0,UnderConstruction,NightWithLights,High,16.3,4.5,73.0,No,No,No,Yes,No,2025,5,Friday,No,No,Night,22,No,No,Yes,8,Yes,Yes,High,Major,Yes
CHN202300359,13.035247,80.157609,Porur,Mount Poonamallee Road,Service Road,2,5.7,20,Sunny,37.4,64.0,4495,10.2,Dry,NightWithLights,Medium,32.1,12.6,22.0,No,No,No,No,No,2022,2,Sunday,Yes,No,Late Night,1,No,No,Yes,2,No,No,Low,Minor,No
CHN202200360,13.110618,80.156326,Ambattur,Ambattur Industrial Estate Road,Residential,2,6.3,20,Sunny,34.0,48.8,3483,12.5,Potholes,Daylight,High,21.3,11.2,86.0,No,Yes,Yes,No,No,2024,7,Monday,No,No,Afternoon,15,No,No,Yes,4,No,No,Low,Minor,No
CHN202400361,13.038625,80.233034,T Nagar,Anna Salai,Arterial,2,13.2,50,Cloudy,33.6,61.6,2962,18.8,Dry,Daylight,High,35.5,8.0,52.0,No,No,No,No,No,2022,12,Tuesday,No,No,Afternoon,15,No,Yes,No,7,No,No,Low,Major,No
CHN202500362,13.047489,80.105949,Poonamallee,Poonamallee High Road,Arterial,4,15.6,40,Sunny,34.5,60.1,3630,15.1,Potholes,NightWithoutLights,Medium,30.6,10.2,54.0,No,Yes,No,No,No,2023,7,Thursday,No,No,Night,19,No,Yes,Yes,8,No,Yes,High,Major,Yes
CHN202400363,13.040505,80.15596,Porur,Mount Poonamallee Road,Arterial,4,17.7,40,Sunny,36.9,55.4,2259,8.5,Dry,Daylight,High,27.0,11.5,30.0,No,No,Yes,Yes,No,2024,11,Monday,No,Yes,Morning,7,No,Yes,No,5,No,No,Low,Minor,Yes
CHN202400364,13.115895,80.232216,Perambur,Paper Mills Road,Arterial,4,10.0,50,Rainy,25.4,89.2,318,28.2,UnderConstruction,Daylight,High,27.8,4.0,74.0,Yes,No,No,No,No,2022,10,Thursday,No,Yes,Morning,10,No,No,No,9,Yes,Yes,High,Major,Yes
CHN202300365,13.033503,80.151892,Porur,Mount Poonamallee Road,Arterial,4,13.3,50,Foggy,22.6,95.9,97,4.9,Dry,NightWithoutLights,Severe,7.7,4.7,81.0,No,No,Yes,Yes,No,2025,8,Wednesday,No,No,Early Morning,5,No,No,Yes,12,No,Yes,High,Minor,Yes
CHN202400366,13.14385,80.228856,Madhavaram,Madhavaram High Road,Arterial,4,12.7,50,Cloudy,29.1,63.7,2465,12.1,Dry,NightWithoutLights,High,16.7,11.3,68.0,No,,No,Yes,No,2022,11,Sunday,Yes,Yes,Early Morning,5,Yes,No,No,9,No,Yes,High,Major,Yes
CHN202200367,13.027919,80.264344,Mylapore,Luz Church Road,Residential,2,5.4,20,Cloudy,30.7,63.1,2334,8.6,Wet,NightWithLights,Severe,7.4,9.1,73.0,Yes,No,No,No,No,2024,11,Friday,No,Yes,Night,20,No,No,Yes,1,No,No,Medium,Minor,No
CHN202400368,13.040919,80.221305,Vadapalani,Arcot Road,Arterial,2,17.4,50,Sunny,38.4,49.3,3326,6.4,Dry,Daylight,High,20.1,2.4,43.0,No,Yes,No,Yes,No,2023,12,Wednesday,No,No,Evening,18,No,Yes,Yes,8,No,Yes,Medium,Minor,Yes
CHN202200369,12.912915,80.25886,Injambakkam,ECR,Flyover,4,9.5,80,Rainy,24.8,79.0,661,28.7,Wet,Dusk,High,22.7,10.4,70.0,Yes,No,No,No,No,2022,6,Monday,No,No,Evening,18,No,Yes,No,3,No,No,Medium,Major,No
CHN202500370,12.915641,80.245761,Injambakkam,ECR,Highway,6,23.1,60,Drizzle,26.4,86.1,1856,17.4,Potholes,Daylight,Severe,11.4,17.7,64.0,No,No,No,Yes,No,2024,8,Saturday,Yes,No,Afternoon,11,No,Yes,Yes,7,No,No,Medium,Major,No
CHN202500371,12.943254,80.232498,Thoraipakkam,OMR,Junction,4,17.9,50,Cloudy,33.2,56.3,2885,14.0,Dry,Daylight,Medium,24.6,8.7,54.0,Yes,No,Yes,Yes,No,2023,1,Saturday,Yes,Yes,Morning,6,No,No,No,7,No,No,Medium,Minor,No
CHN202300372,12.794337,80.216254,Kelambakkam,OMR Service Road,Highway,4,18.7,80,Rainy,25.8,89.6,643,22.9,Wet,NightWithoutLights,Severe,,15.5,77.0,No,No,No,No,No,2024,10,Tuesday,No,Yes,Night,22,No,Yes,No,4,No,No,High,Major,Yes
CHN202500373,13.117034,80.098555,Avadi,Chennai Bypass Road,Highway,6,23.8,80,Drizzle,24.9,83.7,1737,18.0,Wet,NightWithLights,High,30.2,16.2,67.0,No,No,No,No,No,2022,11,Saturday,Yes,No,Night,21,Yes,No,Yes,6,No,No,High,Fatal,No
CHN202300374,12.951641,80.145362,Chrompet,GST Road,Arterial,4,14.1,40,Cloudy,27.4,71.5,1784,10.6,Dry,Dusk,High,16.5,3.3,54.0,No,No,No,No,No,2023,6,Friday,No,No,Evening,16,No,Yes,No,7,No,No,Low,Minor,No
CHN202500375,13.071946,80.258745,Egmore,Mount Road,Arterial,2,10.2,50,Sunny,34.3,58.8,2538,12.8,Potholes,NightWithoutLights,High,18.6,5.3,46.0,No,No,No,No,No,2022,9,Monday,No,No,Late Night,2,No,Yes,No,6,No,No,High,Minor,No
CHN202300376,13.114143,80.095647,Avadi,Chennai Bypass Road,Highway,8,22.2,80,Cloudy,33.7,72.9,1977,11.3,Dry,Daylight,High,19.7,9.5,76.0,Yes,No,Yes,No,No,2024,10,Monday,No,Yes,Evening,18,No,No,Yes,5,No,No,Low,Major,No
CHN202300377,13.081428,80.211257,Anna Nagar,Anna Nagar 2nd Avenue,Flyover,4,11.0,70,Rainy,28.7,92.8,1312,18.3,Damaged,NightWithLights,Severe,5.8,8.1,86.0,No,No,Yes,No,No,2022,10,Sunday,Yes,Yes,Night,20,No,Yes,No,6,Yes,No,High,Fatal,Yes
CHN202400378,12.915686,80.260782,Injambakkam,ECR,Highway,6,22.9,80,Cloudy,33.1,59.7,3736,12.8,Dry,Daylight,Low,40.4,17.3,58.0,Yes,Yes,Yes,No,No,2023,12,Thursday,No,Yes,Afternoon,12,No,No,No,4,No,No,Low,Major,No
CHN202200379,12.924757,80.125955,Tambaram,GST Road,Highway,6,14.0,80,Sunny,34.5,63.7,4607,12.5,Dry,NightWithoutLights,Low,44.5,6.7,30.0,Yes,No,No,No,No,2024,6,Tuesday,No,No,Early Morning,5,No,No,Yes,3,No,No,Low,Major,No
CHN202200380,13.113841,80.098918,Avadi,Chennai Bypass Road,Highway,4,20.4,80,Sunny,33.2,57.9,2776,10.3,Dry,NightWithLights,Medium,28.3,14.3,50.0,No,No,Yes,Yes,No,2023,12,Tuesday,No,No,Night,20,No,No,Yes,3,No,No,Low,Major,No
CHN202500381,13.005258,80.223192,Guindy,GST Road,Highway,8,20.5,60,Rainy,26.6,75.3,884,26.2,Wet,Daylight,High,12.0,8.4,72.0,No,No,Yes,Yes,No,2024,9,Monday,No,No,Morning,9,No,Yes,No,7,No,No,Medium,Minor,No
CHN202300382,12.932522,80.255809,Neelankarai,ECR,Service Road,2,6.6,40,Rainy,29.2,81.9,868,27.0,Potholes,Dawn,High,15.2,11.1,82.0,No,No,Yes,Yes,No,2024,5,Tuesday,No,No,Early Morning,4,Yes,No,No,3,No,No,Medium,Minor,No
CHN202500383,13.057377,80.281362,Marina,Marina Beach Road,Arterial,4,17.2,60,Rainy,28.9,89.2,605,19.3,Damaged,Daylight,Low,40.4,10.5,34.0,Yes,No,Yes,Yes,No,2024,5,Sunday,Yes,No,Afternoon,12,No,Yes,No,4,No,No,Low,Minor,No
CHN202400384,13.121828,80.161928,Ambattur,Ambattur Industrial Estate Road,Residential,2,5.5,20,Drizzle,26.7,73.2,1655,17.0,Potholes,NightWithLights,Severe,10.0,7.6,90.0,No,No,Yes,Yes,No,2025,12,Thursday,No,Yes,Night,22,No,No,No,5,No,No,High,Major,No
CHN202500385,13.079914,80.25771,Egmore,Mount Road,Arterial,4,13.1,60,Sunny,33.3,58.0,3381,8.1,Dry,NightWithLights,Low,42.8,2.7,27.0,No,No,Yes,Yes,No,2025,5,Sunday,Yes,No,Late Night,3,No,Yes,No,2,No,No,Low,Major,No
CHN202500386,13.082908,80.207873,Anna Nagar,Anna Nagar 2nd Avenue,Residential,1,8.0,30,Cloudy,33.6,55.9,2624,12.3,Dry,Daylight,Low,56.1,10.4,14.0,Yes,No,No,Yes,No,2025,5,Wednesday,No,No,Evening,16,Yes,Yes,Yes,0,No,No,Low,Minor,No
CHN202200387,13.142195,80.236224,Madhavaram,Madhavaram High Road,Arterial,4,13.1,60,Sunny,37.9,50.4,2127,12.3,Dry,Daylight,Medium,29.2,10.2,68.0,Yes,Yes,Yes,Yes,No,2022,10,Friday,No,No,Morning,8,No,No,No,3,Yes,No,Low,Major,No
CHN202500388,13.04842,80.209315,Vadapalani,Arcot Road,Arterial,4,16.0,40,Cloudy,31.7,60.5,2629,13.2,Damaged,NightWithLights,High,20.0,7.4,53.0,No,No,No,Yes,No,2022,7,Tuesday,No,No,Night,21,No,Yes,No,11,Yes,Yes,High,Minor,Yes
CHN202200389,13.083485,80.21338,Anna Nagar,Anna Nagar 2nd Avenue,Residential,2,5.7,20,Sunny,32.1,63.8,3459,8.4,Dry,Daylight,Medium,32.1,2.7,52.0,No,No,No,Yes,No,2023,5,Wednesday,No,Yes,Afternoon,11,No,No,Yes,2,No,No,Low,Minor,Yes
CHN202200390,12.973852,80.223611,Velachery,Velachery Main Road,Residential,2,8.6,20,Sunny,31.0,46.6,4940,6.6,Dry,Dusk,High,19.0,4.9,58.0,No,No,Yes,No,No,2022,3,Friday,No,No,Evening,18,No,Yes,Yes,3,Yes,No,Low,Minor,No
CHN202400391,13.014236,80.198383,Kathipara,GST Road Flyover,Highway,6,14.0,80,Sunny,29.2,57.4,2614,16.7,Dry,NightWithoutLights,Severe,6.9,13.5,69.0,No,No,Yes,No,No,2025,7,Friday,No,No,Early Morning,4,Yes,Yes,Yes,13,No,No,High,Fatal,Yes
CHN202200392,13.05176,80.214651,Vadapalani,Arcot Road,Arterial,4,16.6,40,Cloudy,28.6,59.3,3038,9.5,Dry,NightWithoutLights,Severe,9.5,11.6,81.0,No,No,Yes,Yes,No,2023,11,Thursday,No,Yes,Late Night,0,No,Yes,Yes,9,No,Yes,High,Major,Yes
CHN202400393,13.038874,80.157036,Porur,Mount Poonamallee Road,Arterial,4,15.8,40,Rainy,28.7,88.3,1415,26.1,Wet,Dawn,Medium,37.8,9.0,55.0,,No,Yes,No,No,2022,7,Thursday,No,No,Early Morning,4,No,Yes,No,4,No,No,Medium,Minor,No
CHN202500394,12.965056,80.244629,Perungudi,OMR,Junction,2,18.8,30,Sunny,30.8,49.5,3205,13.5,Potholes,Daylight,Low,48.8,3.0,57.0,Yes,No,Yes,Yes,No,2023,7,Monday,No,No,Morning,8,No,No,No,6,No,No,Low,Minor,Yes
CHN202300395,12.920214,80.123971,Tambaram,GST Road,Highway,6,,80,Sunny,32.3,46.7,3805,18.0,Dry,NightWithLights,Medium,,6.8,52.0,No,No,Yes,No,No,2022,4,Thursday,No,No,Late Night,2,No,Yes,Yes,4,No,No,Low,Major,No
